dir,image,class,brightness,pred,conf
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10308/0,10308_idx5_x1951_y251_class0.png,0,207.28,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10282/0,10282_idx5_x851_y1051_class0.png,0,169.5444,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12935/1,12935_idx5_x1301_y1051_class1.png,1,154.5912,0,0.9981352
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9225/0,9225_idx5_x901_y1151_class0.png,0,174.3116,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14210/0,14210_idx5_x1701_y501_class0.png,0,191.12,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13404/0,13404_idx5_x801_y1351_class0.png,0,206.262,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10260/1,10260_idx5_x1201_y401_class1.png,1,166.362,0,0.9999913
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12867/0,12867_idx5_x701_y1601_class0.png,0,218.3484,0,0.9992312
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14153/0,14153_idx5_x1251_y2401_class0.png,0,181.2232,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9029/0,9029_idx5_x1551_y351_class0.png,0,175.2584,0,0.7868526
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12810/0,12810_idx5_x2401_y1351_class0.png,0,188.2848,1,0.8150558
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12884/1,12884_idx5_x1501_y751_class1.png,1,154.7308,1,0.9998672
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12819/0,12819_idx5_x1851_y951_class0.png,0,212.318,0,0.99996746
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12910/0,12910_idx5_x1451_y951_class0.png,0,180.466,0,0.9999994
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12880/1,12880_idx5_x2301_y1251_class1.png,1,154.5528,1,0.9999852
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10277/0,10277_idx5_x201_y1751_class0.png,0,183.2148,0,0.9999989
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9319/1,9319_idx5_x1951_y851_class1.png,1,164.4356,1,0.8594378
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12626/1,12626_idx5_x1501_y2051_class1.png,1,133.6324,1,0.9988147
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10274/1,10274_idx5_x1701_y551_class1.png,1,145.6044,0,0.99945253
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10272/0,10272_idx5_x901_y351_class0.png,0,208.8744,0,0.85446954
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13024/0,13024_idx5_x2001_y1801_class0.png,0,179.886,0,0.9873898
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16085/0,16085_idx5_x801_y651_class0.png,0,189.0312,1,0.9326396
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13019/0,13019_idx5_x301_y1351_class0.png,0,169.0224,0,0.99999917
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16896/0,16896_idx5_x251_y1851_class0.png,0,190.0724,0,0.99999475
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13400/0,13400_idx5_x2301_y701_class0.png,0,211.6676,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14156/0,14156_idx5_x2951_y251_class0.png,0,215.1692,0,0.99993515
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10279/0,10279_idx5_x1051_y1851_class0.png,0,168.0748,1,0.9746474
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8913/0,8913_idx5_x2401_y1851_class0.png,0,204.528,0,0.9872111
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9081/1,9081_idx5_x2951_y1051_class1.png,1,171.9352,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1951_y701_class0.png,0,207.1212,0,0.99999726
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16165/0,16165_idx5_x951_y2351_class0.png,0,194.3508,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/1,12894_idx5_x1301_y901_class1.png,1,160.2096,0,0.64755005
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10305/0,10305_idx5_x2451_y451_class0.png,0,201.6396,0,0.99850744
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14191/0,14191_idx5_x2051_y451_class0.png,0,201.452,0,0.9771588
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/0,16551_idx5_x2501_y801_class0.png,0,180.2448,1,0.9999449
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/0,12751_idx5_x1501_y751_class0.png,0,198.0696,0,0.9953661
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15902/0,15902_idx5_x301_y1101_class0.png,0,197.5944,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8951/0,8951_idx5_x2151_y851_class0.png,0,217.8296,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8951/0,8951_idx5_x1651_y1651_class0.png,0,190.5208,0,0.9999722
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/0,10275_idx5_x1251_y301_class0.png,0,188.7136,1,0.99999523
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14306/1,14306_idx5_x1701_y1251_class1.png,1,176.088,0,0.99574983
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/0,10303_idx5_x351_y1601_class0.png,0,212.264,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9257/0,9257_idx5_x501_y901_class0.png,0,173.0072,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x1401_y651_class0.png,0,165.7376,0,0.9999988
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16896/0,16896_idx5_x1001_y1101_class0.png,0,182.224,0,0.99402183
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12935/1,12935_idx5_x1901_y1901_class1.png,1,149.114,0,0.9683653
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13025/0,13025_idx5_x1651_y1951_class0.png,0,213.7676,0,0.99999416
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16550/0,16550_idx5_x251_y2151_class0.png,0,182.1108,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12900/1,12900_idx5_x2351_y1401_class1.png,1,179.62,0,0.9999647
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14192/0,14192_idx5_x651_y1951_class0.png,0,205.5412,1,0.8745994
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1751_y2001_class0.png,0,183.3476,1,0.99999917
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9320/1,9320_idx5_x1751_y2401_class1.png,1,140.5292,0,0.9972257
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14190/0,14190_idx5_x3351_y801_class0.png,0,191.5224,1,0.99684036
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10301/0,10301_idx5_x2201_y1451_class0.png,0,188.904,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12749/0,12749_idx5_x1451_y1_class0.png,0,207.3156,0,0.7695012
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9178/0,9178_idx5_x2151_y1151_class0.png,0,175.1844,1,0.99961346
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8951/0,8951_idx5_x2051_y751_class0.png,0,207.9516,1,0.9871782
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12818/0,12818_idx5_x3551_y901_class0.png,0,170.406,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9077/0,9077_idx5_x151_y1751_class0.png,0,196.984,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12626/1,12626_idx5_x1401_y2201_class1.png,1,131.7136,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14154/0,14154_idx5_x501_y451_class0.png,0,190.8108,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13024/0,13024_idx5_x2251_y1801_class0.png,0,167.366,0,0.9409951
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10279/0,10279_idx5_x2051_y1151_class0.png,0,171.1296,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/1,13693_idx5_x551_y1151_class1.png,1,160.5616,1,0.839512
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8975/1,8975_idx5_x1551_y1701_class1.png,1,156.6228,0,0.8548737
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10292/1,10292_idx5_x1251_y1501_class1.png,1,155.1432,0,0.99951077
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10273/0,10273_idx5_x801_y1301_class0.png,0,185.1256,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10272/0,10272_idx5_x2701_y2201_class0.png,0,223.77,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8959/0,8959_idx5_x1501_y2351_class0.png,0,177.7708,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12818/0,12818_idx5_x3101_y1651_class0.png,0,212.5752,0,0.99049777
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12821/1,12821_idx5_x1801_y1701_class1.png,1,160.7264,0,0.99010473
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/0,12894_idx5_x1551_y51_class0.png,0,211.3984,0,0.9968156
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12934/0,12934_idx5_x1451_y1701_class0.png,0,192.0108,0,0.9684275
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/0,12751_idx5_x2201_y1101_class0.png,0,200.782,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9075/0,9075_idx5_x251_y1751_class0.png,0,189.274,0,0.9999975
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/1,14157_idx5_x1501_y1051_class1.png,1,185.6288,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10292/1,10292_idx5_x2351_y1851_class1.png,1,174.6132,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9029/0,9029_idx5_x801_y251_class0.png,0,188.9164,0,0.9956344
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x1101_y2201_class0.png,0,218.3676,0,0.7738948
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/1,14079_idx5_x1551_y1601_class1.png,1,156.56,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10255/0,10255_idx5_x1351_y1751_class0.png,0,223.578,0,0.9938676
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15633/1,15633_idx5_x1151_y251_class1.png,1,163.2304,0,0.9994746
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12749/0,12749_idx5_x2001_y1201_class0.png,0,222.7988,1,0.99998844
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12906/0,12906_idx5_x301_y1451_class0.png,0,219.8212,0,0.992725
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x1901_y1201_class0.png,0,171.0772,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13692/1,13692_idx5_x2501_y1251_class1.png,1,147.7856,0,0.995295
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12823/0,12823_idx5_x2851_y451_class0.png,0,214.6444,0,0.99994886
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15513/0,15513_idx5_x401_y1701_class0.png,0,174.9712,0,0.97858775
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12821/0,12821_idx5_x1001_y1051_class0.png,0,205.6468,0,0.9987331
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9382/0,9382_idx5_x2551_y2001_class0.png,0,219.8284,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/0,12894_idx5_x2201_y2201_class0.png,0,168.7852,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/1,10275_idx5_x1151_y1051_class1.png,1,136.0244,0,0.969836
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10299/1,10299_idx5_x1601_y901_class1.png,1,136.76,1,0.9949508
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/0,12894_idx5_x801_y1601_class0.png,0,202.4544,0,0.99809986
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12749/0,12749_idx5_x3151_y2151_class0.png,0,211.2648,0,0.99999905
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12821/0,12821_idx5_x1901_y701_class0.png,0,194.6704,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12955/0,12955_idx5_x1251_y2301_class0.png,0,211.9292,1,0.9999839
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10308/1,10308_idx5_x1501_y2201_class1.png,1,136.9056,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/0,12751_idx5_x751_y1501_class0.png,0,199.6208,1,0.97748154
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12810/0,12810_idx5_x501_y2001_class0.png,0,178.6284,0,0.96330595
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12935/1,12935_idx5_x1651_y1601_class1.png,1,163.6916,0,0.9999312
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12880/1,12880_idx5_x1201_y1201_class1.png,1,155.0396,1,0.99888057
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9345/1,9345_idx5_x2101_y851_class1.png,1,169.0592,1,0.99822146
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15472/0,15472_idx5_x1751_y551_class0.png,0,197.6,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12911/0,12911_idx5_x2001_y451_class0.png,0,221.026,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12826/0,12826_idx5_x1401_y2551_class0.png,0,191.0476,0,0.9999994
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9266/0,9266_idx5_x1701_y1551_class0.png,0,207.4756,1,0.7260868
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15513/0,15513_idx5_x1051_y1401_class0.png,0,207.0656,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10261/0,10261_idx5_x1151_y51_class0.png,0,172.2912,1,0.98786014
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/0,14211_idx5_x3001_y1801_class0.png,0,182.5384,1,0.9999981
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14156/1,14156_idx5_x2001_y1951_class1.png,1,179.5076,1,0.8659194
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14213/0,14213_idx5_x1501_y1101_class0.png,0,189.8492,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14192/0,14192_idx5_x1501_y251_class0.png,0,180.2424,0,0.952778
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9081/0,9081_idx5_x1651_y1301_class0.png,0,205.58,0,0.9986386
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/0,14157_idx5_x2001_y201_class0.png,0,197.6848,0,0.991243
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13106/0,13106_idx5_x1301_y2701_class0.png,0,194.6096,0,0.91279876
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x2101_y1901_class0.png,0,180.2352,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10282/0,10282_idx5_x3101_y1651_class0.png,0,220.0916,1,0.9999956
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12900/1,12900_idx5_x2251_y1851_class1.png,1,169.3344,0,0.5657942
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8863/0,8863_idx5_x1851_y2001_class0.png,0,192.3764,0,0.9999949
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12905/0,12905_idx5_x1301_y2101_class0.png,0,215.182,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9022/0,9022_idx5_x51_y501_class0.png,0,224.908,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9077/0,9077_idx5_x601_y601_class0.png,0,179.3464,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15514/0,15514_idx5_x1601_y1401_class0.png,0,206.0336,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x2451_y701_class0.png,0,192.0096,0,0.9907188
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12951/1,12951_idx5_x1651_y1751_class1.png,1,187.5312,0,0.9999993
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10276/0,10276_idx5_x1101_y451_class0.png,0,171.5468,0,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13019/1,13019_idx5_x2101_y1551_class1.png,1,137.6748,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9043/1,9043_idx5_x2701_y1051_class1.png,1,174.1348,0,0.9999956
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10273/1,10273_idx5_x1401_y451_class1.png,1,139.8808,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13916/0,13916_idx5_x351_y1851_class0.png,0,205.1544,0,0.9999231
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10260/1,10260_idx5_x1101_y951_class1.png,1,178.4488,1,0.9992136
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16165/1,16165_idx5_x1351_y1701_class1.png,1,168.4852,0,0.98940676
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16553/0,16553_idx5_x501_y1751_class0.png,0,220.9952,0,0.99493057
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12867/0,12867_idx5_x1701_y401_class0.png,0,213.8964,0,0.9999989
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14192/0,14192_idx5_x2301_y2501_class0.png,0,209.1924,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10306/1,10306_idx5_x601_y1101_class1.png,1,149.5928,0,0.99999785
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15840/1,15840_idx5_x551_y1301_class1.png,1,153.93,0,0.9999925
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12879/0,12879_idx5_x1801_y401_class0.png,0,194.0056,0,0.9904608
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8867/0,8867_idx5_x1501_y951_class0.png,0,180.5788,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14191/0,14191_idx5_x1801_y501_class0.png,0,184.7976,1,0.9997422
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12951/1,12951_idx5_x2351_y1851_class1.png,1,180.5672,0,0.99851364
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10260/1,10260_idx5_x1101_y1001_class1.png,1,154.666,0,0.651135
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10308/1,10308_idx5_x2051_y1551_class1.png,1,138.0956,0,0.8629206
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10269/0,10269_idx5_x1851_y201_class0.png,0,182.1684,0,0.9999975
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14191/1,14191_idx5_x1951_y2351_class1.png,1,156.412,1,0.99958116
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16896/1,16896_idx5_x301_y1201_class1.png,1,164.7852,0,0.9996282
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12932/1,12932_idx5_x1151_y1351_class1.png,1,168.9352,1,0.99919266
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16085/0,16085_idx5_x2901_y2851_class0.png,0,192.3116,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9077/1,9077_idx5_x2201_y1401_class1.png,1,151.794,0,0.9983462
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16568/0,16568_idx5_x1501_y951_class0.png,0,180.5896,0,0.82394606
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14191/1,14191_idx5_x2451_y1601_class1.png,1,154.1912,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12867/0,12867_idx5_x951_y251_class0.png,0,216.8024,0,0.8701757
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13591/0,13591_idx5_x2101_y2101_class0.png,0,178.9504,0,0.5270786
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x2501_y2751_class0.png,0,221.0284,0,0.9996431
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9324/0,9324_idx5_x1801_y1401_class0.png,0,186.0104,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10264/0,10264_idx5_x2201_y301_class0.png,0,205.534,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13400/0,13400_idx5_x2251_y1351_class0.png,0,180.374,1,0.99998915
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13591/0,13591_idx5_x1851_y2151_class0.png,0,186.7992,0,0.92965883
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16550/0,16550_idx5_x1301_y1801_class0.png,0,179.4244,1,0.9999894
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10286/0,10286_idx5_x1151_y101_class0.png,0,210.7712,0,0.9539312
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9077/1,9077_idx5_x1151_y1801_class1.png,1,165.5244,0,0.9995535
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13688/0,13688_idx5_x1251_y701_class0.png,0,200.7124,0,0.95807886
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15902/1,15902_idx5_x2701_y1351_class1.png,1,169.54,0,0.69033736
